order_id,customer_id,order_date,sales_channel,region,order_status
O001886,C01161,2023-04-25,Marketplace,West,Completed
O001887,C01395,2024-04-07,Online,Northeast,Completed
O001888,C00343,2025-12-23,Mobile App,Midwest,Completed
O001889,C01141,2025-07-03,Retail Store,Northeast,Completed
O001890,C00887,2024-07-26,Marketplace,South,Completed
O001891,C00231,2025-10-17,Marketplace,Northeast,Returned
O001892,C00700,2023-02-21,Mobile App,West,Completed
O001893,C01183,2025-07-16,Marketplace,South,Completed
O001894,C00959,2024-01-21,Online,South,Returned
O001895,C00313,2023-04-06,Marketplace,Midwest,Completed
O001896,C01330,2025-01-22,Online,Midwest,Completed
O001897,C00135,2023-12-31,Retail Store,South,Completed
O001898,C00872,2024-02-04,Online,Northeast,Completed
O001899,C00816,2023-09-10,Online,South,Completed
O001900,C00250,2023-03-13,Mobile App,South,Completed
O001901,C00361,2023-11-12,Online,West,Completed
O001902,C00705,2025-09-19,Mobile App,South,Returned
O001903,C00481,2024-12-22,Mobile App,South,Completed
O001904,C01433,2025-06-25,Mobile App,South,Completed
O001905,C00589,2023-12-23,Retail Store,Northeast,Completed
O001906,C00462,2024-03-30,Mobile App,Midwest,Completed
O001907,C00072,2025-11-04,Marketplace,Midwest,Returned
O001908,C01048,2025-07-29,Mobile App,Northeast,Completed
O001909,C00410,2023-09-05,Marketplace,South,Completed
O001910,C00205,2023-11-16,Retail Store,West,Returned
O001911,C01447,2024-03-31,Online,South,Completed
O001912,C01094,2025-06-09,Retail Store,Midwest,Completed
O001913,C00538,2024-10-26,Mobile App,West,Cancelled
O001914,C00291,2024-03-19,Mobile App,South,Completed
O001915,C00520,2023-08-06,Mobile App,Midwest,Cancelled
O001916,C00366,2023-11-12,Retail Store,South,Completed
O001917,C00762,2024-11-22,Online,South,Completed
O001918,C00137,2025-09-07,Online,South,Completed
O001919,C00215,2025-10-04,Mobile App,Midwest,Completed
O001920,C01338,2024-09-16,Retail Store,Northeast,Completed
O001921,C00790,2023-05-27,Mobile App,South,Completed
O001922,C00470,2024-08-10,Marketplace,West,Completed
O001923,C00976,2024-10-04,Online,Midwest,Completed
O001924,C01283,2023-05-29,Online,South,Completed
O001925,C00159,2024-07-02,Retail Store,Northeast,Completed
O001926,C01214,2023-07-07,Mobile App,West,Completed
O001927,C00379,2025-10-14,Online,Midwest,Completed
O001928,C00520,2023-10-08,Mobile App,Northeast,Completed
O001929,C01276,2023-01-31,Marketplace,Northeast,Completed
O001930,C01171,2023-05-31,Mobile App,South,Completed
O001931,C01090,2025-04-06,Marketplace,West,Completed
O001932,C00442,2025-12-07,Online,West,Completed
O001933,C00164,2025-09-17,Mobile App,South,Completed
O001934,C00695,2023-02-27,Marketplace,West,Completed
O001935,C01293,2024-04-30,Retail Store,South,Completed
O001936,C00633,2025-02-21,Mobile App,Midwest,Completed
O001937,C00478,2024-11-16,Online,South,Completed
O001938,C00049,2023-05-22,Retail Store,Midwest,Completed
O001939,C00582,2024-08-02,Marketplace,West,Completed
O001940,C00811,2025-05-11,Retail Store,West,Completed
O001941,C00822,2025-06-10,Retail Store,West,Completed
O001942,C00860,2024-09-25,Mobile App,Northeast,Completed
O001943,C00678,2023-03-11,Online,Midwest,Completed
O001944,C00408,2024-03-27,Online,West,Completed
O001945,C01263,2024-07-11,Mobile App,West,Completed
O001946,C00282,2023-08-14,Marketplace,Midwest,Completed
O001947,C01473,2025-01-29,Online,West,Completed
O001948,C00948,2023-11-27,Marketplace,South,Completed
O001949,C00644,2024-04-25,Retail Store,Northeast,Completed
O001950,C00715,2024-11-17,Retail Store,West,Completed
O001951,C00537,2024-09-03,Retail Store,Midwest,Completed
O001952,C00626,2024-06-11,Online,Northeast,Returned
O001953,C01446,2024-05-15,Retail Store,South,Completed
O001954,C00840,2024-04-08,Retail Store,Midwest,Completed
O001955,C00460,2023-12-17,Online,South,Completed
O001956,C01482,2023-09-20,Mobile App,West,Completed
O001957,C00205,2025-12-27,Mobile App,Midwest,Returned
O001958,C00126,2025-07-01,Mobile App,South,Completed
O001959,C00670,2023-03-30,Retail Store,West,Completed
O001960,C01291,2024-01-30,Marketplace,Midwest,Completed
O001961,C00077,2023-09-28,Mobile App,South,Completed
O001962,C00782,2025-06-05,Online,Midwest,Completed
O001963,C00290,2023-04-22,Retail Store,Northeast,Completed
O001964,C00683,2024-02-22,Marketplace,West,Completed
O001965,C00678,2025-03-13,Retail Store,South,Completed
O001966,C00162,2023-01-05,Mobile App,West,Completed
O001967,C00388,2025-01-08,Retail Store,Midwest,Completed
O001968,C00149,2024-03-29,Mobile App,Northeast,Completed
O001969,C00608,2023-04-09,Mobile App,South,Completed
O001970,C00510,2023-10-05,Mobile App,Northeast,Completed
O001971,C00426,2024-06-26,Online,West,Completed
O001972,C01107,2025-05-01,Online,West,Completed
O001973,C00782,2023-10-16,Online,Midwest,Completed
O001974,C00898,2023-07-03,Retail Store,West,Completed
O001975,C00426,2023-03-18,Retail Store,Midwest,Completed
O001976,C00335,2025-01-20,Mobile App,Northeast,Completed
O001977,C00801,2024-07-28,Retail Store,West,Completed
O001978,C00412,2023-11-23,Mobile App,South,Completed
O001979,C00280,2024-04-23,Online,Northeast,Completed
O001980,C00419,2023-08-09,Online,South,Completed
O001981,C00960,2024-06-03,Marketplace,West,Completed
O001982,C00748,2025-05-26,Online,West,Completed
O001983,C00646,2025-09-06,Mobile App,Midwest,Completed
O001984,C00432,2024-07-23,Online,Midwest,Returned
O001985,C00350,2024-06-13,Mobile App,West,Completed
O001986,C00261,2023-09-27,Retail Store,Northeast,Returned
O001987,C00931,2023-02-03,Mobile App,Northeast,Completed
O001988,C00107,2023-09-29,Retail Store,Midwest,Completed
O001989,C01495,2024-06-14,Online,West,Completed
O001990,C00534,2025-10-11,Marketplace,Midwest,Completed
O001991,C00103,2024-01-10,Marketplace,Midwest,Completed
O001992,C01388,2025-06-21,Marketplace,South,Completed
O001993,C00319,2023-05-12,Retail Store,South,Completed
O001994,C00808,2024-12-03,Retail Store,West,Returned
O001995,C00995,2023-10-29,Mobile App,South,Completed
O001996,C00205,2023-06-06,Mobile App,South,Completed
O001997,C00483,2025-07-26,Retail Store,Northeast,Completed
O001998,C00931,2023-04-13,Online,Northeast,Completed
O001999,C01226,2023-03-15,Mobile App,South,Completed
O002000,C00365,2024-05-30,Retail Store,Midwest,Completed
O002001,C00209,2023-08-13,Mobile App,West,Returned
O002002,C00512,2025-03-05,Mobile App,Midwest,Completed
O002003,C00593,2023-02-13,Mobile App,Midwest,Completed
O002004,C01404,2025-02-10,Retail Store,Midwest,Completed
O002005,C00004,2024-01-29,Mobile App,South,Completed
O002006,C00038,2024-09-10,Retail Store,West,Completed
O002007,C00025,2025-11-07,Retail Store,Midwest,Completed
O002008,C01258,2023-01-22,Marketplace,Midwest,Completed
O002009,C00389,2023-05-27,Marketplace,Midwest,Completed
O002010,C00875,2024-01-08,Mobile App,West,Completed
O002011,C00478,2024-10-10,Retail Store,West,Returned
O002012,C00350,2025-08-29,Mobile App,Midwest,Completed
O002013,C00165,2023-02-05,Marketplace,West,Completed
O002014,C01340,2023-10-02,Retail Store,Northeast,Returned
O002015,C00240,2023-11-06,Online,Midwest,Completed
O002016,C00087,2025-04-20,Mobile App,South,Completed
O002017,C00893,2025-04-03,Mobile App,South,Completed
O002018,C00353,2023-11-12,Retail Store,West,Returned
O002019,C00773,2023-03-29,Online,West,Completed
O002020,C01324,2025-11-19,Retail Store,Northeast,Completed
O002021,C00090,2024-04-01,Retail Store,Northeast,Completed
O002022,C00132,2024-04-04,Online,South,Completed
O002023,C00763,2023-12-21,Retail Store,Northeast,Returned
O002024,C01103,2023-08-19,Mobile App,Midwest,Completed
O002025,C00611,2025-10-19,Online,West,Completed
O002026,C00537,2025-12-23,Online,Midwest,Cancelled
O002027,C00088,2023-10-01,Marketplace,Northeast,Returned
O002028,C01308,2025-10-16,Marketplace,West,Completed
O002029,C01307,2024-11-01,Marketplace,West,Completed
O002030,C01221,2024-09-28,Marketplace,Northeast,Completed
O002031,C01251,2024-01-05,Mobile App,Northeast,Completed
O002032,C00154,2023-10-24,Mobile App,South,Completed
O002033,C00583,2023-05-11,Mobile App,Northeast,Completed
O002034,C00995,2023-08-19,Online,Midwest,Completed
O002035,C01179,2025-04-12,Online,Midwest,Completed
O002036,C01126,2024-02-12,Online,Northeast,Completed
O002037,C01447,2023-02-12,Online,South,Returned
O002038,C00397,2023-11-27,Marketplace,Midwest,Completed
O002039,C00669,2024-10-20,Mobile App,Northeast,Completed
O002040,C00728,2024-04-26,Mobile App,Northeast,Completed
O002041,C00123,2023-12-17,Marketplace,Northeast,Completed
O002042,C00894,2023-12-02,Mobile App,West,Completed
O002043,C01379,2024-02-28,Mobile App,West,Completed
O002044,C01301,2023-06-20,Online,Midwest,Returned
O002045,C00815,2025-04-04,Marketplace,South,Completed
O002046,C00002,2024-09-16,Online,Northeast,Completed
O002047,C00463,2023-11-18,Mobile App,South,Completed
O002048,C00383,2024-04-03,Marketplace,Midwest,Completed
O002049,C00667,2023-05-10,Online,West,Completed
O002050,C00195,2025-10-06,Online,West,Completed
O002051,C00013,2025-01-28,Online,South,Completed
O002052,C01273,2024-05-21,Mobile App,Northeast,Completed
O002053,C00944,2025-04-19,Online,Northeast,Completed
O002054,C01109,2025-12-28,Retail Store,South,Completed
O002055,C01437,2023-02-04,Marketplace,South,Completed
O002056,C00350,2025-03-28,Retail Store,West,Completed
O002057,C00419,2024-10-24,Retail Store,West,Completed
O002058,C00668,2023-11-29,Mobile App,Midwest,Completed
O002059,C00611,2023-01-19,Mobile App,West,Completed
O002060,C01285,2025-06-30,Marketplace,Midwest,Completed
O002061,C00129,2025-05-16,Marketplace,Midwest,Completed
O002062,C01134,2023-02-14,Marketplace,Northeast,Completed
O002063,C01405,2024-06-06,Retail Store,Midwest,Completed
O002064,C01246,2025-11-08,Retail Store,South,Completed
O002065,C01063,2024-08-14,Retail Store,West,Completed
O002066,C00780,2025-12-28,Retail Store,Northeast,Completed
O002067,C00648,2024-06-27,Online,Midwest,Completed
O002068,C00021,2025-11-20,Retail Store,West,Completed
O002069,C00817,2023-03-06,Mobile App,South,Completed
O002070,C01133,2025-03-30,Online,Midwest,Completed
O002071,C00735,2025-12-30,Online,Midwest,Completed
O002072,C00676,2024-01-25,Marketplace,Northeast,Completed
O002073,C00537,2024-04-30,Online,West,Completed
O002074,C00306,2024-04-29,Marketplace,Northeast,Returned
O002075,C00436,2023-04-07,Online,Northeast,Completed
O002076,C01213,2025-04-05,Retail Store,Northeast,Completed
O002077,C00600,2025-01-02,Online,West,Completed
O002078,C01109,2024-01-28,Retail Store,West,Completed
O002079,C01477,2025-10-26,Online,West,Completed
O002080,C01317,2023-11-28,Online,West,Completed
O002081,C01409,2025-05-25,Online,Midwest,Returned
O002082,C00270,2024-09-12,Online,Midwest,Completed
O002083,C01145,2024-12-03,Marketplace,West,Completed
O002084,C00774,2024-09-08,Mobile App,Northeast,Completed
O002085,C01252,2024-10-24,Marketplace,Midwest,Completed
O002086,C00378,2025-05-21,Mobile App,South,Completed
O002087,C01301,2024-04-28,Retail Store,South,Completed
O002088,C00984,2025-10-18,Marketplace,Midwest,Completed
O002089,C01224,2024-10-28,Mobile App,Midwest,Completed
O002090,C01095,2023-07-17,Mobile App,South,Completed
O002091,C00589,2023-06-17,Retail Store,South,Completed
O002092,C00007,2023-12-07,Mobile App,Northeast,Completed
O002093,C01469,2023-07-07,Marketplace,Northeast,Completed
O002094,C01014,2023-10-21,Mobile App,West,Completed
O002095,C01139,2024-05-19,Retail Store,Midwest,Completed
O002096,C00371,2024-10-27,Retail Store,South,Completed
O002097,C00208,2023-10-14,Marketplace,Midwest,Completed
O002098,C01260,2025-09-28,Online,Midwest,Completed
O002099,C00744,2023-04-17,Retail Store,Northeast,Completed
O002100,C00552,2025-07-19,Marketplace,Midwest,Completed
O002101,C00290,2024-03-15,Retail Store,Midwest,Completed
O002102,C00945,2024-08-28,Online,Northeast,Completed
O002103,C00533,2025-07-29,Retail Store,South,Completed
O002104,C00474,2023-03-17,Marketplace,Midwest,Completed
O002105,C01086,2024-02-04,Mobile App,Northeast,Completed
O002106,C00491,2023-05-21,Mobile App,South,Completed
O002107,C01141,2025-08-29,Online,South,Completed
O002108,C00020,2025-08-31,Retail Store,South,Completed
O002109,C00642,2024-10-09,Mobile App,Northeast,Completed
O002110,C01354,2025-04-16,Mobile App,Midwest,Completed
O002111,C00208,2025-09-15,Online,Northeast,Completed
O002112,C00572,2024-01-21,Marketplace,Midwest,Completed
O002113,C00333,2025-06-25,Marketplace,West,Completed
O002114,C00430,2024-09-27,Marketplace,South,Completed
O002115,C01289,2024-06-10,Marketplace,West,Returned
O002116,C01413,2023-04-18,Online,Northeast,Completed
O002117,C00467,2024-11-27,Online,West,Completed
O002118,C00195,2024-11-28,Online,South,Completed
O002119,C00589,2025-12-05,Mobile App,Midwest,Completed
O002120,C01269,2025-11-19,Marketplace,Midwest,Completed
O002121,C00673,2025-01-29,Retail Store,West,Completed
O002122,C01214,2025-11-27,Online,Northeast,Completed
O002123,C00282,2025-08-05,Retail Store,Northeast,Completed
O002124,C00947,2025-07-14,Online,Northeast,Completed
O002125,C00538,2025-12-19,Retail Store,Midwest,Completed
O002126,C01017,2024-02-27,Mobile App,West,Completed
O002127,C00170,2025-12-07,Mobile App,Northeast,Completed
O002128,C00890,2024-03-05,Online,Midwest,Completed
O002129,C00564,2025-10-03,Retail Store,Northeast,Completed
O002130,C00216,2023-02-16,Marketplace,South,Completed
O002131,C01148,2024-10-08,Marketplace,South,Completed
O002132,C00184,2024-03-28,Retail Store,Midwest,Completed
O002133,C00025,2023-02-12,Retail Store,West,Completed
O002134,C00250,2023-02-10,Mobile App,Northeast,Completed
O002135,C01175,2024-05-24,Marketplace,South,Completed
O002136,C00249,2024-10-07,Mobile App,Midwest,Completed
O002137,C01096,2023-05-01,Online,Midwest,Completed
O002138,C00672,2023-03-29,Online,Midwest,Completed
O002139,C00821,2025-08-02,Online,South,Returned
O002140,C00422,2025-12-23,Marketplace,West,Completed
O002141,C00445,2025-06-19,Retail Store,Northeast,Completed
O002142,C00724,2024-05-17,Mobile App,South,Completed
O002143,C01116,2023-01-15,Retail Store,Midwest,Cancelled
O002144,C00752,2025-05-31,Retail Store,Northeast,Completed
O002145,C00770,2024-11-15,Mobile App,West,Completed
O002146,C00237,2025-01-01,Online,Midwest,Completed
O002147,C01041,2023-03-29,Mobile App,South,Completed
O002148,C01116,2023-02-27,Marketplace,South,Completed
O002149,C00703,2025-04-19,Mobile App,Northeast,Completed
O002150,C00526,2025-02-12,Online,Midwest,Completed
O002151,C00215,2023-06-06,Marketplace,Northeast,Completed
O002152,C01097,2024-02-24,Retail Store,Midwest,Completed
O002153,C00077,2025-02-03,Mobile App,Northeast,Completed
O002154,C00439,2023-10-05,Online,West,Completed
O002155,C00276,2024-03-03,Online,West,Completed
O002156,C00238,2024-07-08,Mobile App,West,Completed
O002157,C01178,2023-02-14,Online,West,Completed
O002158,C00355,2023-01-08,Retail Store,South,Completed
O002159,C00719,2024-07-06,Online,Midwest,Completed
O002160,C00279,2024-11-04,Marketplace,West,Completed
O002161,C01315,2024-02-07,Marketplace,Northeast,Returned
O002162,C00786,2023-09-03,Retail Store,Northeast,Completed
O002163,C00625,2023-03-13,Mobile App,South,Completed
O002164,C00421,2023-05-14,Marketplace,West,Completed
O002165,C01500,2025-11-14,Mobile App,South,Completed
O002166,C00029,2025-08-30,Retail Store,West,Completed
O002167,C00715,2023-01-26,Mobile App,Northeast,Completed
O002168,C00382,2025-05-08,Mobile App,Northeast,Completed
O002169,C00537,2023-12-08,Online,Northeast,Completed
O002170,C01252,2024-04-21,Online,Northeast,Completed
O002171,C00015,2025-08-03,Retail Store,South,Completed
O002172,C01413,2023-04-26,Retail Store,West,Completed
O002173,C01129,2025-01-30,Online,South,Completed
O002174,C01300,2024-09-25,Mobile App,Northeast,Completed
O002175,C01203,2025-08-11,Marketplace,Northeast,Completed
O002176,C00420,2024-06-07,Mobile App,West,Completed
O002177,C00296,2025-10-12,Mobile App,Midwest,Completed
O002178,C00859,2024-03-14,Online,South,Completed
O002179,C00395,2023-04-16,Retail Store,Northeast,Completed
O002180,C00103,2025-02-20,Marketplace,South,Completed
O002181,C00311,2023-12-14,Online,Northeast,Completed
O002182,C00849,2024-04-29,Mobile App,West,Completed
O002183,C00695,2023-03-05,Marketplace,Northeast,Completed
O002184,C01014,2023-05-03,Mobile App,Northeast,Returned
O002185,C00945,2023-01-26,Mobile App,Northeast,Completed
O002186,C00352,2023-03-12,Mobile App,West,Completed
O002187,C01044,2025-02-18,Marketplace,Northeast,Completed
O002188,C00381,2025-10-12,Online,South,Completed
O002189,C00230,2024-07-26,Marketplace,West,Completed
O002190,C00013,2023-05-21,Marketplace,West,Completed
O002191,C00462,2023-04-21,Retail Store,South,Completed
O002192,C00739,2023-09-27,Mobile App,South,Completed
O002193,C00440,2024-12-02,Retail Store,South,Completed
O002194,C00625,2023-02-04,Marketplace,Midwest,Completed
O002195,C01264,2024-01-05,Online,West,Completed
O002196,C00194,2024-12-24,Mobile App,Midwest,Completed
O002197,C01235,2023-06-11,Retail Store,West,Completed
O002198,C00707,2023-10-02,Retail Store,Midwest,Completed
O002199,C00270,2025-02-21,Online,Northeast,Completed
O002200,C00350,2024-10-16,Marketplace,Northeast,Completed
O002201,C00523,2024-08-07,Marketplace,West,Completed
O002202,C00260,2025-11-18,Mobile App,West,Cancelled
O002203,C00639,2023-01-20,Marketplace,Midwest,Completed
O002204,C01347,2024-04-17,Online,West,Completed
O002205,C00598,2023-03-08,Mobile App,West,Completed
O002206,C00805,2025-04-06,Mobile App,South,Completed
O002207,C01107,2024-04-16,Retail Store,Midwest,Completed
O002208,C00241,2023-03-22,Mobile App,South,Completed
O002209,C00885,2024-10-14,Mobile App,Midwest,Completed
O002210,C00341,2023-12-11,Mobile App,Northeast,Completed
O002211,C00736,2023-10-31,Retail Store,Northeast,Completed
O002212,C00043,2023-01-05,Online,Northeast,Completed
O002213,C00929,2024-08-20,Mobile App,West,Completed
O002214,C00249,2023-01-07,Retail Store,Northeast,Completed
O002215,C00788,2023-02-17,Mobile App,Northeast,Completed
O002216,C00936,2025-10-09,Marketplace,South,Completed
O002217,C01110,2025-03-06,Retail Store,Northeast,Cancelled
O002218,C00984,2023-06-18,Retail Store,West,Completed
