order_item_id,order_id,product_id,quantity,unit_price,unit_cost,discount_percent
OI0003911,O001574,P0097,1,163.15,70.37,15
OI0003912,O001574,P0008,1,223.03,120.69,0
OI0003913,O001574,P0032,2,148.44,75.4,25
OI0003914,O001574,P0086,1,263.23,167.09,0
OI0003915,O001575,P0039,2,66.47,46.73,0
OI0003916,O001575,P0020,1,185.28,120.72,0
OI0003917,O001575,P0040,2,214.96,89.94,10
OI0003918,O001575,P0046,3,310.17,133.53,15
OI0003919,O001576,P0065,2,270.21,125.01,0
OI0003920,O001576,P0062,1,274.98,138.35,0
OI0003921,O001577,P0024,2,169.87,104.81,0
OI0003922,O001577,P0109,1,39.14,21.27,10
OI0003923,O001577,P0061,2,241.21,110.37,15
OI0003924,O001578,P0082,1,64.05,28.14,5
OI0003925,O001578,P0049,1,59.24,43.15,0
OI0003926,O001579,P0016,1,182.65,108.43,20
OI0003927,O001579,P0093,2,64.09,40.65,0
OI0003928,O001579,P0006,1,273.98,150.3,0
OI0003929,O001580,P0115,1,66.66,49.6,5
OI0003930,O001580,P0044,-1,279.36,162.6,5
OI0003931,O001580,P0094,3,309.52,160.91,10
OI0003932,O001581,P0029,4,35.33,21.58,5
OI0003933,O001582,P0036,2,71.47,40.11,5
OI0003934,O001582,P0101,3,338.95,156.07,5
OI0003935,O001582,P0028,2,307.09,179.34,10
OI0003936,O001583,P0016,2,182.65,108.43,15
OI0003937,O001584,P0029,3,35.33,21.58,15
OI0003938,O001585,P0019,2,36.3,22.04,20
OI0003939,O001585,P0116,1,53.16,36.42,15
OI0003940,O001586,P0013,3,127.84,91.01,20
OI0003941,O001586,P0101,4,338.95,156.07,20
OI0003942,O001586,P0054,1,83.38,49.27,20
OI0003943,O001586,P0098,2,17.88,10.05,5
OI0003944,O001587,P0082,1,64.05,28.14,15
OI0003945,O001588,P0028,-1,307.09,179.34,0
OI0003946,O001588,P0042,4,79.85,35.8,0
OI0003947,O001589,P0001,-1,58.62,26.48,20
OI0003948,O001590,P0103,3,100.44,47.01,15
OI0003949,O001590,P0070,1,131.06,75.18,10
OI0003950,O001590,P0062,1,274.98,138.35,0
OI0003951,O001591,P0067,1,33.07,19.77,0
OI0003952,O001591,P0032,3,148.44,75.4,15
OI0003953,O001591,P0113,1,152.02,79.85,5
OI0003954,O001592,P0053,1,23.29,11.09,5
OI0003955,O001592,P0084,1,42.76,20.69,15
OI0003956,O001592,P0080,1,392.84,163.94,25
OI0003957,O001592,P0020,1,185.28,120.72,15
OI0003958,O001593,P0120,2,123.81,98.52,0
OI0003959,O001593,P0036,2,71.47,40.11,5
OI0003960,O001594,P0073,2,372.75,170.56,5
OI0003961,O001594,P0047,2,243.5,159.8,20
OI0003962,O001594,P0116,3,53.16,36.42,0
OI0003963,O001595,P0067,2,33.07,19.77,0
OI0003964,O001595,P0060,3,306.49,149.27,0
OI0003965,O001595,P0060,2,306.49,149.27,0
OI0003966,O001596,P0112,1,361.01,177.23,5
OI0003967,O001597,P0078,1,268.06,129.83,0
OI0003968,O001597,P0119,1,78.86,37.39,10
OI0003969,O001597,P0084,1,42.76,20.69,0
OI0003970,O001597,P0115,3,66.66,49.6,0
OI0003971,O001598,P0063,1,8.2,5.54,0
OI0003972,O001599,P0002,3,230.82,108.89,0
OI0003973,O001600,P0047,4,243.5,159.8,5
OI0003974,O001600,P0021,1,217.0,157.06,5
OI0003975,O001600,P0087,1,136.09,59.78,0
OI0003976,O001600,P0079,1,28.55,21.67,0
OI0003977,O001601,P0065,1,270.21,125.01,15
OI0003978,O001601,P0120,1,123.81,98.52,0
OI0003979,O001601,P0045,1,354.19,170.05,0
OI0003980,O001602,P0089,1,49.96,38.06,5
OI0003981,O001602,P0002,2,230.82,108.89,15
OI0003982,O001602,P0114,2,41.45,23.84,0
OI0003983,O001602,P0073,3,372.75,170.56,20
OI0003984,O001603,P0072,3,272.32,149.77,0
OI0003985,O001603,P0057,3,95.09,41.82,10
OI0003986,O001604,P0088,1,236.31,102.24,0
OI0003987,O001604,P0005,1,181.52,92.02,0
OI0003988,O001604,P0044,1,279.36,162.6,0
OI0003989,O001605,P0026,2,187.78,112.59,0
OI0003990,O001605,P0115,2,66.66,49.6,5
OI0003991,O001606,P0119,1,78.86,37.39,0
OI0003992,O001607,P0020,1,185.28,120.72,10
OI0003993,O001607,P0087,1,136.09,59.78,0
OI0003994,O001607,P0010,1,236.09,100.66,15
OI0003995,O001607,P0102,1,195.72,100.75,20
OI0003996,O001608,P0044,2,279.36,162.6,5
OI0003997,O001608,P0016,1,182.65,108.43,0
OI0003998,O001608,P0066,2,103.29,50.62,0
OI0003999,O001609,P0076,2,81.73,46.21,0
OI0004000,O001610,P0077,1,9.56,6.81,0
OI0004001,O001610,P0068,2,103.65,44.29,0
OI0004002,O001610,P0107,1,140.71,82.95,15
OI0004003,O001610,P0017,3,30.38,15.75,15
OI0004004,O001611,P0077,4,9.56,6.81,10
OI0004005,O001611,P0098,4,17.88,10.05,0
OI0004006,O001612,P0118,1,177.52,114.17,20
OI0004007,O001612,P0098,3,17.88,10.05,0
OI0004008,O001613,P0119,1,78.86,37.39,10
OI0004009,O001613,P0112,1,361.01,177.23,10
OI0004010,O001613,P0061,4,241.21,110.37,5
OI0004011,O001613,P0026,4,187.78,112.59,0
OI0004012,O001614,P0108,2,299.87,137.39,15
OI0004013,O001615,P0081,1,96.93,49.39,0
OI0004014,O001615,P0091,3,196.39,82.27,0
OI0004015,O001616,P0068,2,103.65,44.29,5
OI0004016,O001616,P0035,1,326.93,146.56,10
OI0004017,O001616,P0003,1,171.57,88.27,10
OI0004018,O001617,P0031,1,254.7,145.72,10
OI0004019,O001617,P0088,2,236.31,102.24,20
OI0004020,O001618,P0094,3,309.52,160.91,0
OI0004021,O001618,P0120,3,123.81,98.52,10
OI0004022,O001618,P0038,2,81.71,51.71,5
OI0004023,O001618,P0009,1,102.74,56.37,5
OI0004024,O001619,P0087,2,136.09,59.78,10
OI0004025,O001620,P0010,3,236.09,100.66,0
OI0004026,O001620,P0075,1,134.51,78.21,15
OI0004027,O001620,P0021,2,217.0,157.06,5
OI0004028,O001621,P0100,1,280.83,119.83,0
OI0004029,O001621,P0103,3,100.44,47.01,10
OI0004030,O001622,P0069,4,259.35,175.47,0
OI0004031,O001622,P0108,1,299.87,137.39,20
OI0004032,O001623,P0071,2,66.14,34.77,0
OI0004033,O001623,P0058,1,224.02,143.13,10
OI0004034,O001623,P0080,1,392.84,163.94,5
OI0004035,O001623,P0109,3,39.14,21.27,20
OI0004036,O001624,P0029,3,35.33,21.58,0
OI0004037,O001624,P0092,1,51.3,24.69,0
OI0004038,O001625,P0037,4,171.97,76.8,0
OI0004039,O001626,P0054,3,83.38,49.27,0
OI0004040,O001626,P0116,1,53.16,36.42,15
OI0004041,O001626,P0087,1,136.09,59.78,0
OI0004042,O001627,P0075,1,134.51,78.21,0
OI0004043,O001627,P0018,4,281.84,146.67,10
OI0004044,O001628,P0112,1,361.01,177.23,10
OI0004045,O001628,P0085,1,142.09,59.82,10
OI0004046,O001628,P0046,4,310.17,133.53,0
OI0004047,O001628,P0063,1,8.2,5.54,0
OI0004048,O001629,P0082,1,64.05,28.14,0
OI0004049,O001630,P0082,1,64.05,28.14,0
OI0004050,O001630,P0062,2,274.98,138.35,15
OI0004051,O001631,P0075,2,134.51,78.21,15
OI0004052,O001631,P0020,1,185.28,120.72,15
OI0004053,O001632,P0027,1,283.79,152.07,5
OI0004054,O001633,P0081,1,96.93,49.39,15
OI0004055,O001633,P0053,2,23.29,11.09,0
OI0004056,O001634,P0100,2,280.83,119.83,0
OI0004057,O001634,P0081,3,96.93,49.39,10
OI0004058,O001634,P0063,2,8.2,5.54,5
OI0004059,O001635,P0109,2,39.14,21.27,0
OI0004060,O001636,P0088,1,236.31,102.24,0
OI0004061,O001637,P0007,1,180.16,110.8,10
OI0004062,O001637,P0024,2,169.87,104.81,10
OI0004063,O001638,P0031,3,254.7,145.72,0
OI0004064,O001638,P0012,1,20.32,10.75,0
OI0004065,O001638,P0022,2,192.12,85.66,0
OI0004066,O001638,P0007,-1,180.16,110.8,15
OI0004067,O001639,P0008,1,223.03,120.69,15
OI0004068,O001639,P0010,1,236.09,100.66,5
OI0004069,O001639,P0013,1,127.84,91.01,10
OI0004070,O001640,P0032,1,148.44,75.4,0
OI0004071,O001640,P0048,1,316.06,150.66,10
OI0004072,O001641,P0086,2,263.23,167.09,10
OI0004073,O001641,P0088,1,236.31,102.24,0
OI0004074,O001642,P0023,2,15.34,8.57,10
OI0004075,O001642,P0021,1,217.0,157.06,0
OI0004076,O001642,P0056,1,385.75,167.31,15
OI0004077,O001642,P0062,1,274.98,138.35,0
OI0004078,O001643,P0113,1,152.02,79.85,0
OI0004079,O001643,P0041,1,46.27,32.89,0
OI0004080,O001643,P0037,1,171.97,76.8,20
OI0004081,O001644,P0084,1,42.76,20.69,15
OI0004082,O001644,P0113,1,152.02,79.85,0
OI0004083,O001644,P0050,4,171.47,76.47,0
OI0004084,O001644,P0065,1,270.21,125.01,0
OI0004085,O001645,P0097,1,163.15,70.37,0
OI0004086,O001645,P0035,1,326.93,146.56,0
OI0004087,O001645,P0013,-1,127.84,91.01,0
OI0004088,O001646,P0043,1,33.48,14.68,5
OI0004089,O001646,P0080,1,392.84,163.94,10
OI0004090,O001646,P0086,1,263.23,167.09,15
OI0004091,O001646,P0106,1,56.39,27.98,20
OI0004092,O001647,P0022,2,192.12,85.66,15
OI0004093,O001647,P0092,1,51.3,24.69,5
OI0004094,O001648,P0077,2,9.56,6.81,15
OI0004095,O001649,P0111,1,116.59,86.94,0
OI0004096,O001649,P0089,2,49.96,38.06,5
OI0004097,O001650,P0025,3,187.19,125.9,0
OI0004098,O001651,P0087,1,136.09,59.78,0
OI0004099,O001652,P0018,1,281.84,146.67,5
OI0004100,O001652,P0032,3,148.44,75.4,15
OI0004101,O001652,P0065,1,270.21,125.01,0
OI0004102,O001653,P0052,1,142.04,68.52,5
OI0004103,O001654,P0040,2,214.96,89.94,10
OI0004104,O001655,P0014,2,189.67,104.55,0
OI0004105,O001656,P0085,1,142.09,59.82,0
OI0004106,O001657,P0055,2,150.07,98.61,0
OI0004107,O001658,P0093,2,64.09,40.65,20
OI0004108,O001658,P0061,1,241.21,110.37,0
OI0004109,O001659,P0057,1,95.09,41.82,0
OI0004110,O001659,P0074,2,62.08,27.78,0
OI0004111,O001659,P0103,1,100.44,47.01,5
OI0004112,O001659,P0028,2,307.09,179.34,0
OI0004113,O001660,P0047,1,243.5,159.8,0
OI0004114,O001660,P0004,1,114.79,53.81,5
OI0004115,O001661,P0011,1,116.27,72.14,0
OI0004116,O001661,P0043,1,33.48,14.68,5
OI0004117,O001661,P0089,1,49.96,38.06,0
OI0004118,O001661,P0020,2,185.28,120.72,15
OI0004119,O001662,P0030,1,90.28,41.7,5
OI0004120,O001662,P0082,1,64.05,28.14,20
OI0004121,O001662,P0077,2,9.56,6.81,0
OI0004122,O001662,P0079,1,28.55,21.67,25
OI0004123,O001663,P0050,1,171.47,76.47,0
OI0004124,O001663,P0077,1,9.56,6.81,0
OI0004125,O001664,P0066,1,103.29,50.62,0
OI0004126,O001664,P0104,3,71.93,33.51,0
OI0004127,O001664,P0058,2,224.02,143.13,5
OI0004128,O001665,P0009,2,102.74,56.37,15
OI0004129,O001666,P0031,2,254.7,145.72,10
OI0004130,O001666,P0024,1,169.87,104.81,5
OI0004131,O001666,P0044,2,279.36,162.6,0
OI0004132,O001666,P0111,2,116.59,86.94,110
OI0004133,O001667,P0099,1,179.3,114.96,15
OI0004134,O001667,P0079,1,28.55,21.67,0
OI0004135,O001667,P0050,2,171.47,76.47,15
OI0004136,O001667,P0108,1,299.87,137.39,20
OI0004137,O001668,P0083,3,63.1,34.73,0
OI0004138,O001668,P0059,1,310.18,133.96,15
OI0004139,O001668,P0030,1,90.28,41.7,0
OI0004140,O001669,P0081,1,96.93,49.39,0
OI0004141,O001669,P0051,2,104.92,60.39,20
OI0004142,O001669,P0120,3,123.81,98.52,15
OI0004143,O001670,P0091,1,196.39,82.27,10
OI0004144,O001670,P0105,2,124.3,57.25,0
OI0004145,O001670,P0043,2,33.48,14.68,10
OI0004146,O001670,P0119,1,78.86,37.39,10
OI0004147,O001671,P0006,2,273.98,150.3,20
OI0004148,O001671,P0110,1,311.63,167.87,5
OI0004149,O001671,P0113,2,152.02,79.85,15
OI0004150,O001671,P0005,3,181.52,92.02,20
OI0004151,O001672,P0089,1,49.96,38.06,15
OI0004152,O001672,P0104,1,71.93,33.51,15
OI0004153,O001672,P0007,2,180.16,110.8,5
OI0004154,O001673,P0041,3,46.27,32.89,10
OI0004155,O001673,P0032,3,148.44,75.4,0
OI0004156,O001674,P0070,1,131.06,75.18,0
OI0004157,O001675,P0021,3,217.0,157.06,5
OI0004158,O001676,P0094,1,309.52,160.91,0
OI0004159,O001676,P0029,2,35.33,21.58,25
OI0004160,O001676,P0014,1,189.67,104.55,5
OI0004161,O001677,P0104,1,71.93,33.51,20
OI0004162,O001678,P0023,1,15.34,8.57,25
OI0004163,O001678,P0083,3,63.1,34.73,20
OI0004164,O001678,P0064,1,60.15,32.62,20
OI0004165,O001678,P0036,1,71.47,40.11,0
OI0004166,O001679,P0061,1,241.21,110.37,0
OI0004167,O001679,P0009,1,102.74,56.37,0
OI0004168,O001679,P0020,3,185.28,120.72,0
OI0004169,O001679,P0056,2,385.75,167.31,10
OI0004170,O001680,P0043,2,33.48,14.68,5
OI0004171,O001680,P0044,4,279.36,162.6,0
OI0004172,O001680,P0086,1,263.23,167.09,0
OI0004173,O001681,P0005,3,181.52,92.02,0
OI0004174,O001682,P0088,1,236.31,102.24,20
OI0004175,O001682,P0007,2,180.16,110.8,0
OI0004176,O001682,P0062,2,274.98,138.35,0
OI0004177,O001683,P0068,1,103.65,44.29,20
OI0004178,O001683,P0058,3,224.02,143.13,5
OI0004179,O001684,P0078,2,268.06,129.83,0
OI0004180,O001684,P0080,2,392.84,163.94,0
OI0004181,O001684,P0022,1,192.12,85.66,0
OI0004182,O001685,P0032,2,148.44,75.4,5
OI0004183,O001685,P0002,1,230.82,108.89,5
OI0004184,O001686,P0051,1,104.92,60.39,5
OI0004185,O001687,P0089,3,49.96,38.06,0
OI0004186,O001688,P0067,3,33.07,19.77,15
OI0004187,O001688,P0070,1,131.06,75.18,10
OI0004188,O001688,P0108,4,299.87,137.39,0
OI0004189,O001688,P0034,1,265.11,120.64,10
OI0004190,O001689,P0089,2,49.96,38.06,0
OI0004191,O001689,P0072,1,272.32,149.77,15
OI0004192,O001689,P0098,1,17.88,10.05,10
OI0004193,O001689,P0112,1,361.01,177.23,15
OI0004194,O001690,P0101,1,338.95,156.07,15
OI0004195,O001690,P0095,4,202.91,139.2,0
OI0004196,O001690,P0026,3,187.78,112.59,5
OI0004197,O001690,P0060,1,306.49,149.27,0
OI0004198,O001691,P0042,1,79.85,35.8,20
OI0004199,O001691,P0007,2,180.16,110.8,25
OI0004200,O001692,P0108,1,299.87,137.39,0
OI0004201,O001692,P0087,1,136.09,59.78,15
OI0004202,O001693,P0112,2,361.01,177.23,10
OI0004203,O001693,P0031,1,254.7,145.72,0
OI0004204,O001694,P0087,1,136.09,59.78,0
OI0004205,O001694,P0085,1,142.09,59.82,10
OI0004206,O001694,P0008,1,223.03,120.69,20
OI0004207,O001694,P0021,2,217.0,157.06,15
OI0004208,O001695,P0073,2,372.75,170.56,0
OI0004209,O001695,P0067,1,33.07,19.77,0
OI0004210,O001695,P0079,1,28.55,21.67,0
OI0004211,O001696,P0063,1,8.2,5.54,0
OI0004212,O001696,P0109,-1,39.14,21.27,0
OI0004213,O001696,P0026,1,187.78,112.59,0
OI0004214,O001696,P0051,1,104.92,60.39,0
OI0004215,O001697,P0008,1,223.03,120.69,0
OI0004216,O001697,P0117,2,252.27,158.43,25
OI0004217,O001697,P0119,2,78.86,37.39,20
OI0004218,O001697,P0079,1,28.55,21.67,0
OI0004219,O001698,P0116,2,53.16,36.42,5
OI0004220,O001698,P0028,1,307.09,179.34,10
OI0004221,O001698,P0063,2,8.2,5.54,5
OI0004222,O001699,P0066,1,103.29,50.62,0
OI0004223,O001699,P0058,2,224.02,143.13,0
OI0004224,O001700,P0026,-1,187.78,112.59,5
OI0004225,O001701,P0118,1,177.52,114.17,0
OI0004226,O001702,P0095,1,202.91,139.2,5
OI0004227,O001703,P0101,1,338.95,156.07,5
OI0004228,O001704,P0028,1,307.09,179.34,5
OI0004229,O001704,P0094,1,309.52,160.91,10
OI0004230,O001704,P0030,4,90.28,41.7,0
OI0004231,O001704,P0111,1,116.59,86.94,0
OI0004232,O001705,P0067,1,33.07,19.77,110
OI0004233,O001705,P0002,1,230.82,108.89,0
OI0004234,O001705,P0010,1,236.09,100.66,15
OI0004235,O001705,P0065,1,270.21,125.01,10
OI0004236,O001706,P0072,1,272.32,149.77,15
OI0004237,O001707,P0002,2,230.82,108.89,0
OI0004238,O001707,P0089,2,49.96,38.06,0
OI0004239,O001707,P0064,1,60.15,32.62,0
OI0004240,O001707,P0119,1,78.86,37.39,0
OI0004241,O001708,P0045,2,354.19,170.05,0
OI0004242,O001708,P0050,2,171.47,76.47,5
OI0004243,O001708,P0085,1,142.09,59.82,0
OI0004244,O001709,P0026,2,187.78,112.59,0
OI0004245,O001709,P0047,1,243.5,159.8,5
OI0004246,O001709,P0037,2,171.97,76.8,20
OI0004247,O001710,P0006,2,273.98,150.3,0
OI0004248,O001710,P0007,1,180.16,110.8,10
OI0004249,O001711,P0035,1,326.93,146.56,0
OI0004250,O001711,P0112,1,361.01,177.23,10
OI0004251,O001712,P0086,1,263.23,167.09,5
OI0004252,O001712,P0039,3,66.47,46.73,15
OI0004253,O001712,P0109,1,39.14,21.27,0
OI0004254,O001712,P0049,1,59.24,43.15,10
OI0004255,O001713,P0057,3,95.09,41.82,15
OI0004256,O001714,P0062,1,274.98,138.35,0
OI0004257,O001714,P0018,1,281.84,146.67,5
OI0004258,O001715,P0094,1,309.52,160.91,0
OI0004259,O001715,P0116,2,53.16,36.42,5
OI0004260,O001716,P0015,4,147.82,103.39,5
OI0004261,O001716,P0049,2,59.24,43.15,0
OI0004262,O001716,P0071,3,66.14,34.77,0
OI0004263,O001716,P0014,2,189.67,104.55,5
OI0004264,O001717,P0100,1,280.83,119.83,0
OI0004265,O001718,P0002,1,230.82,108.89,5
OI0004266,O001718,P0083,1,63.1,34.73,0
OI0004267,O001718,P0023,1,15.34,8.57,0
OI0004268,O001719,P0113,4,152.02,79.85,15
OI0004269,O001719,P0044,1,279.36,162.6,15
OI0004270,O001720,P0040,4,214.96,89.94,0
OI0004271,O001721,P0043,1,33.48,14.68,5
OI0004272,O001722,P0029,1,35.33,21.58,0
OI0004273,O001722,P0021,1,217.0,157.06,20
OI0004274,O001722,P0011,1,116.27,72.14,10
OI0004275,O001723,P0056,1,385.75,167.31,20
OI0004276,O001723,P0052,1,142.04,68.52,15
OI0004277,O001723,P0002,1,230.82,108.89,20
OI0004278,O001724,P0004,1,114.79,53.81,10
OI0004279,O001725,P0084,1,42.76,20.69,0
OI0004280,O001725,P0039,1,66.47,46.73,0
OI0004281,O001725,P0037,1,171.97,76.8,20
OI0004282,O001726,P0116,3,53.16,36.42,0
OI0004283,O001726,P0067,4,33.07,19.77,110
OI0004284,O001726,P0065,-1,270.21,125.01,0
OI0004285,O001726,P0010,1,236.09,100.66,5
OI0004286,O001727,P0044,1,279.36,162.6,10
OI0004287,O001727,P0019,2,36.3,22.04,15
OI0004288,O001727,P0068,1,103.65,44.29,10
OI0004289,O001728,P0042,1,79.85,35.8,20
OI0004290,O001728,P0029,1,35.33,21.58,10
OI0004291,O001728,P0036,2,71.47,40.11,0
OI0004292,O001728,P0013,1,127.84,91.01,5
OI0004293,O001729,P0004,2,114.79,53.81,5
OI0004294,O001729,P0044,3,279.36,162.6,0
OI0004295,O001730,P0064,1,60.15,32.62,10
OI0004296,O001730,P0114,1,41.45,23.84,5
OI0004297,O001730,P0055,1,150.07,98.61,5
OI0004298,O001731,P0059,2,310.18,133.96,5
OI0004299,O001731,P0025,1,187.19,125.9,0
OI0004300,O001732,P0067,1,33.07,19.77,0
OI0004301,O001732,P0052,1,142.04,68.52,0
OI0004302,O001732,P0058,1,224.02,143.13,0
OI0004303,O001733,P0045,1,354.19,170.05,15
OI0004304,O001733,P0005,1,181.52,92.02,0
OI0004305,O001733,P0054,3,83.38,49.27,15
OI0004306,O001733,P0109,2,39.14,21.27,0
OI0004307,O001734,P0025,1,187.19,125.9,0
OI0004308,O001734,P0002,2,230.82,108.89,10
OI0004309,O001734,P0054,2,83.38,49.27,0
OI0004310,O001734,P0004,1,114.79,53.81,5
OI0004311,O001735,P0090,2,60.09,33.62,10
OI0004312,O001736,P0057,1,95.09,41.82,25
OI0004313,O001736,P0043,1,33.48,14.68,20
OI0004314,O001736,P0115,1,66.66,49.6,5
OI0004315,O001737,P0114,1,41.45,23.84,15
OI0004316,O001737,P0021,1,217.0,157.06,15
OI0004317,O001737,P0027,1,283.79,152.07,15
OI0004318,O001738,P0067,2,33.07,19.77,5
OI0004319,O001739,P0003,2,171.57,88.27,0
OI0004320,O001739,P0021,1,217.0,157.06,15
OI0004321,O001739,P0064,1,60.15,32.62,5
OI0004322,O001739,P0029,1,35.33,21.58,0
OI0004323,O001740,P0030,2,90.28,41.7,0
OI0004324,O001740,P0026,-1,187.78,112.59,20
OI0004325,O001740,P0063,1,8.2,5.54,5
OI0004326,O001740,P0081,1,96.93,49.39,15
OI0004327,O001741,P0044,2,279.36,162.6,5
OI0004328,O001742,P0091,1,196.39,82.27,10
OI0004329,O001742,P0077,1,9.56,6.81,0
OI0004330,O001743,P0046,1,310.17,133.53,15
OI0004331,O001743,P0068,1,103.65,44.29,0
OI0004332,O001743,P0117,1,252.27,158.43,20
OI0004333,O001743,P0010,1,236.09,100.66,5
OI0004334,O001744,P0115,1,66.66,49.6,15
OI0004335,O001745,P0032,1,148.44,75.4,5
OI0004336,O001745,P0017,2,30.38,15.75,0
OI0004337,O001745,P0115,2,66.66,49.6,0
OI0004338,O001746,P0016,2,182.65,108.43,0
OI0004339,O001746,P0096,1,280.31,123.46,10
OI0004340,O001747,P0020,2,185.28,120.72,10
OI0004341,O001747,P0018,1,281.84,146.67,25
OI0004342,O001748,P0102,1,195.72,100.75,0
OI0004343,O001748,P0087,2,136.09,59.78,0
OI0004344,O001748,P0082,1,64.05,28.14,0
OI0004345,O001748,P0109,2,39.14,21.27,0
OI0004346,O001749,P0014,3,189.67,104.55,15
OI0004347,O001749,P0050,2,171.47,76.47,20
OI0004348,O001749,P0089,1,49.96,38.06,10
OI0004349,O001750,P0044,1,279.36,162.6,0
OI0004350,O001750,P0071,1,66.14,34.77,10
OI0004351,O001750,P0062,1,274.98,138.35,20
OI0004352,O001750,P0094,1,309.52,160.91,0
OI0004353,O001751,P0092,-1,51.3,24.69,15
OI0004354,O001751,P0061,1,241.21,110.37,0
OI0004355,O001751,P0093,2,64.09,40.65,0
OI0004356,O001752,P0091,2,196.39,82.27,0
OI0004357,O001752,P0012,1,20.32,10.75,10
OI0004358,O001752,P0107,1,140.71,82.95,0
OI0004359,O001753,P0098,4,17.88,10.05,5
OI0004360,O001754,P0075,-1,134.51,78.21,5
OI0004361,O001755,P0117,1,252.27,158.43,0
OI0004362,O001756,P0092,1,51.3,24.69,0
OI0004363,O001756,P0026,1,187.78,112.59,0
OI0004364,O001757,P0033,4,211.78,114.87,20
OI0004365,O001758,P0095,1,202.91,139.2,15
OI0004366,O001758,P0099,1,179.3,114.96,0
OI0004367,O001759,P0009,1,102.74,56.37,10
OI0004368,O001760,P0061,2,241.21,110.37,0
OI0004369,O001760,P0071,2,66.14,34.77,10
OI0004370,O001760,P0010,2,236.09,100.66,20
OI0004371,O001760,P0085,3,142.09,59.82,5
OI0004372,O001761,P0075,1,134.51,78.21,0
OI0004373,O001761,P0092,1,51.3,24.69,0
OI0004374,O001761,P0068,1,103.65,44.29,5
OI0004375,O001762,P0010,2,236.09,100.66,0
OI0004376,O001762,P0117,1,252.27,158.43,0
OI0004377,O001763,P0035,1,326.93,146.56,10
OI0004378,O001763,P0097,1,163.15,70.37,5
OI0004379,O001763,P0112,1,361.01,177.23,0
OI0004380,O001764,P0089,3,49.96,38.06,0
OI0004381,O001765,P0062,1,274.98,138.35,20
OI0004382,O001765,P0003,2,171.57,88.27,15
OI0004383,O001765,P0079,1,28.55,21.67,0
OI0004384,O001766,P0026,1,187.78,112.59,5
OI0004385,O001766,P0051,1,104.92,60.39,0
OI0004386,O001766,P0043,2,33.48,14.68,0
OI0004387,O001767,P0090,3,60.09,33.62,0
OI0004388,O001768,P0105,3,124.3,57.25,0
OI0004389,O001768,P0113,1,152.02,79.85,0
OI0004390,O001768,P0065,2,270.21,125.01,0
OI0004391,O001768,P0091,2,196.39,82.27,20
OI0004392,O001769,P0019,1,36.3,22.04,10
OI0004393,O001769,P0119,1,78.86,37.39,5
OI0004394,O001769,P0087,1,136.09,59.78,0
OI0004395,O001769,P0018,1,281.84,146.67,10
OI0004396,O001770,P0076,3,81.73,46.21,15
OI0004397,O001771,P0019,1,36.3,22.04,15
OI0004398,O001771,P0100,1,280.83,119.83,0
OI0004399,O001771,P0118,1,177.52,114.17,0
OI0004400,O001772,P0001,1,58.62,26.48,20
OI0004401,O001772,P0109,1,39.14,21.27,0
OI0004402,O001773,P0002,1,230.82,108.89,0
OI0004403,O001773,P0059,1,310.18,133.96,15
OI0004404,O001773,P0071,1,66.14,34.77,5
OI0004405,O001773,P0083,2,63.1,34.73,0
OI0004406,O001774,P0102,1,195.72,100.75,0
OI0004407,O001775,P0107,1,140.71,82.95,5
OI0004408,O001775,P0059,1,310.18,133.96,0
OI0004409,O001775,P0046,1,310.17,133.53,0
OI0004410,O001775,P0055,1,150.07,98.61,0
OI0004411,O001776,P0010,1,236.09,100.66,0
OI0004412,O001776,P0038,2,81.71,51.71,0
OI0004413,O001777,P0118,1,177.52,114.17,0
OI0004414,O001778,P0074,1,62.08,27.78,0
OI0004415,O001778,P0059,1,310.18,133.96,0
OI0004416,O001778,P0027,1,283.79,152.07,15
OI0004417,O001778,P0089,1,49.96,38.06,20
OI0004418,O001779,P0107,2,140.71,82.95,10
OI0004419,O001779,P0030,1,90.28,41.7,10
OI0004420,O001779,P0050,1,171.47,76.47,0
OI0004421,O001779,P0071,3,66.14,34.77,5
OI0004422,O001780,P0001,3,58.62,26.48,20
OI0004423,O001780,P0080,1,392.84,163.94,15
OI0004424,O001781,P0109,2,39.14,21.27,25
OI0004425,O001781,P0033,1,211.78,114.87,10
OI0004426,O001781,P0118,3,177.52,114.17,0
OI0004427,O001781,P0119,2,78.86,37.39,0
OI0004428,O001782,P0096,4,280.31,123.46,20
OI0004429,O001783,P0012,1,20.32,10.75,0
OI0004430,O001784,P0102,3,195.72,100.75,0
OI0004431,O001784,P0111,1,116.59,86.94,10
OI0004432,O001784,P0016,2,182.65,108.43,0
OI0004433,O001785,P0088,1,236.31,102.24,15
OI0004434,O001785,P0035,1,326.93,146.56,5
OI0004435,O001785,P0078,1,268.06,129.83,0
OI0004436,O001786,P0075,1,134.51,78.21,10
OI0004437,O001786,P0020,2,185.28,120.72,5
OI0004438,O001787,P0085,4,142.09,59.82,10
OI0004439,O001787,P0050,1,171.47,76.47,10
OI0004440,O001787,P0014,1,189.67,104.55,0
OI0004441,O001787,P0041,2,46.27,32.89,0
OI0004442,O001788,P0068,4,103.65,44.29,0
OI0004443,O001788,P0039,3,66.47,46.73,0
OI0004444,O001788,P0108,3,299.87,137.39,0
OI0004445,O001788,P0075,1,134.51,78.21,5
OI0004446,O001789,P0030,3,90.28,41.7,5
